ArticleName,ArticleLink
Canvas: Adding and Importing Content From One Course to Another,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f701e7cadb60a0102c4f9e74f39619b0
2FA: Unenroll a Device From Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=125382abdb58fc182c4f9e74f396196a
Box: Post-Migration File Considerations,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=484a7b3a1b66e09013b599ba234bcb11
Listserv: Bulk Add Subscribers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c708dcc7dbb870107fb5266e13961977
Windows Mac: Identify Current Version,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7e64f1491baef054108915ff034bcb40
Starfish: Online Appointment Scheduling,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=be88b535db84789029b24a2813961907
Starfish: Appointments,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dee2e392db0430d029b24a281396199c
Canvas: Embed or Link to Box Files and Folders,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=df999ac21b5b84d47746766dcc4bcb8f
Oﬀice 365: Assign a Calendar Editor in Outlook (Mac),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c75f096b1bddbb40dce996c4bd4bcb6d
Policy: Domain Name System,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9a2334f7db54dc5c7fb5266e1396192d
Starfish: Set Your Email and Calendar Preferences,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fb874a4edb003c9029b24a2813961907
Penn State Microsoft Key Management Server (KMS) FAQ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4f92781cdb4d6c9029b24a28139619c6
VoIP Accessories Pricing & Fees,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5bb279badbd6f0146ff9e1f5ca961902
Update the Recovery Email Address for Your Penn State Account,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f981e3addb74f0147fb5266e13961998
Telephony - How to manage your Greetings,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d3b92e43db4dd01429b24a2813961923
SIMBA: Penn State Supplier Self-Service Portal Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5d1eb04ddbf4f0d02c4f9e74f396190f
Canvas: Verify Accuracy of Final Grades in Canvas,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=375996d01b70405cd4eeea0dad4bcbc9
Canvas: View Kaltura Media Gallery Analytics,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ac49cebf1bffa89013b599ba234bcb4d
2FA: Who Must Enroll in Two-Factor Authentication at Penn State?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=27e517381b727c10108915ff034bcb93
LinkedIn Learning: Disconnect or Reconnect Your LinkedIn and LinkedIn Learning Profiles,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7804b19cdb95989429b24a2813961974
Oﬀice 365: Create a Non-departmental Distribution List in Outlook on the Web,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=30ee075edb31d8949cde83aa139619ff
SIMBA: Shop OnLion Delivery Addresses,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cba453321b3f7410108915ff034bcb04
Unified Communications via Cisco Jabber: How to install Cisco Jabber for MAC OS,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=714d2f4edbda38d06ff9e1f5ca9619fd
Oﬀice365: Help Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=654b10f6db0bc7c44222778ebf9619fc
Telephony - International Dialing,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cdd97b521b85ac9013b599ba234bcb4e
Policy: Telecomunications Room Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d308ed5edbeeb8946ff9e1f5ca961933
LinkedIn Learning: Access Your Penn State LinkedIn Learning Account Without Connecting Your Perso nal LinkedIn Profile,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c315f37a1bb2bfc0ec6a7661cd4bcbd8
[List Owners] How to Manage a ListServ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7645f15adb74e8d07fb5266e1396195e
Oﬀice 365 Outlook Windows: Creating an Email Signature,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bb730ab0db1f18107fb5266e139619c8
2FA: I'm no longer receiving Duo Push Notifications on My Enrolled Smartphone,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f4f9ef0a1b09c0907746766dcc4bcbb9
Telephony: Single Inbox - The Integration of Voicemail and Email with O365,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bb95d62a1bbd73c4ec6a7661cd4bcb5f
Department Alias Request,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bf89e4a81b578cd07746766dcc4bcb50
SIMBA: myFunds 2.0 Report Resource Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c23873fadb3070107fb5266e139619e9
Kaltura: Create a Video Quiz,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=65f6577f1bbb2c9013b599ba234bcb45
WebLabs: Available Software on WebLabs Computers,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f7f653d2db6e7c946ff9e1f5ca9619e3
TELEPHONY: Voicemail System Upgrade FAQ - December 2018,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=90a75e261b31b3c4ec6a7661cd4bcbd1
Zoom: Prepare to Host a Secure and Private Meeting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cddcbdbc1b805cd0ec6a7661cd4bcb9d
GlobalProtect Remote Access VPN - HIP (Host Information Profile),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0201087b1bcbf094108915ff034bcb8a
Canvas: Importing Scantron Scores (or Any CSV File) into the Gradebook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=65bb1e831b02f300ec6a7661cd4bcb62
Enterprise Network Pricing & Fees,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3987f1e5db527c906ff9e1f5ca9619e1
WebLabs: Frequently Asked Questions (FAQs),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4e22a64cdb0030d02c4f9e74f396191f
Cellular: University Accounts - Benefits & Features,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=64ad45f7db7a20d0816667e8139619f5
"Oﬀice 365 Training Resources: Get Started with Oﬀice 365 OneDrive for Business, SharePoint Online, and Teams",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7fe5d50bdb4b30946ff9e1f5ca96195d
2FA: Trouble Using Duo Token for Two-Factor Authentication (2FA),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=16f3a37fdbe39cd02c4f9e74f39619cb
PASS: Accessing PASS using SFTP,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=78422fb6db1728147fb5266e1396199d
Canvas: How to Inactivate and Reactivate Users in your Roster,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8694fd071b3a4094ec6a7661cd4bcbd0
2FA: Trouble Using Phone Call Method of Two-Factor Authentication (2FA),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c8e64bea1b74c850d4eeea0dad4bcba5
Zoom: How to opt-out Zoom Cloud Recordings from deletion until May 2022,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f7508fa51b8a3050108915ff034bcbb9
Starfish: Use Direct Links in Starfish,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=de1efd46db4cf89029b24a28139619c1
2FA: Using Two-Factor Authentication While Traveling,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=26580556db1c7cd42c4f9e74f39619c6
Customer Voice Moves within a Telecommunications Room Policy,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a0d2379e1b81ac9013b599ba234bcb44
2FA: Trouble Installing Duo Mobile - Need to Update the Operating System on My Phone,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=752bd92fdb54fc182c4f9e74f39619da
Telephony - Online Directories,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8db8b7da1b45ac9013b599ba234bcb69
Oﬀice 365 Outlook: Creating an Email Signature via the Web,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=15a30274db1f18107fb5266e13961995
Canvas: Using a Grade Posting Policy in Gradebook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=054c07571baf68d413b599ba234bcb7b
Installing JAWS on a PC,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=657afdf71ba8789013b599ba234bcb70
Canvas LTI: VoiceThread,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=93d5f0dddbb0d0d87fb5266e1396192c
Release and Deployment Management Playbook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4fa7e2c71ba284d0adc90f69cc4bcb0b
EAD: Onboarding Step 1 - Submit Request for Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=71c176791b51778c40a242a2cd4bcbc1
Canvas: Students Using McGraw-Hill Campus,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c111eeccdb2afc146ff9e1f5ca9619e6
How do I request an oﬀicial transcript?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ddb77b16db1e3cd06ff9e1f5ca961995
Starfish: Ethical Guidelines for Accessing and Creating Starfish Records,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2ffeb90adb4cf89029b24a28139619cb
Box: Transferring Ownership of Files and Folders from Someone No Longer at Penn State,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d4eeb0a61b82289013b599ba234bcb5e
Service SLA - Firewall,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1c0dcd73db7a20d0816667e8139619f7
Service SLA - Voice Services,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7d85b3561b05ac9013b599ba234bcb41
Telephony: Single Inbox - How to Modify Notification Preferences,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ec8196ea1bb973c4ec6a7661cd4bcb26
Enterprise Network Service Key Features,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1dd847f61b19f300ec6a7661cd4bcbf6
Kaltura: What Are the Best Settings to Export High-Quality Videos?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=41e1d957db44141429b24a2813961934
Top Hat: How to use in Teaching and Learning,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=887baf9c1b3d601013b599ba234bcb98
Zoom: Screen Sharing in Zoom,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d04f7615db8cd41029b24a281396190d
SIMBA: Supplier / Vendor Look-up FAQs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=42d6f00ddb34f0d02c4f9e74f3961996
2FA: Add (Enroll) a Smartphone for Use with 2FA,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0a539af01b694cd07746766dcc4bcb8b
Canvas: Oﬀice 365 Learning Tool Overview,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2506a7b7db0360902c4f9e74f39619a9
Sites at Penn State: Create a Site and Manage Users,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6c2add5ddba1749029b24a281396199c
SIMBA: Supplier / Vendor Registration FAQs - Internal Use,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=18f6b40ddb34f0d02c4f9e74f3961958
Canvas: Embed a Kaltura Media Gallery Playlist,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ad9a3115dba9a4907fb5266e139619ef
Add (Enroll) My (Non-Smart) Cell Phone for Use with Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b599dd771bbaf0d0108915ff034bcb7d
LinkedIn Learning: Locate and Share Certificate of Completion on Your LinkedIn Profile,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=178db63bdb78185429b24a28139619ad
Starfish: User Policies and Expectations,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5e42920edb043c9029b24a2813961967
2FA: Requirements for Using a Security Key for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8c90d35c1b270c1c7746766dcc4bcb0e
Kaltura: Add Members to a Channel in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b773a547dbf978d029b24a2813961986
VM Hosting: Manage Your VM Users with User-managed Groups (UMGs),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2019534cdbe0241c29b24a2813961916
2FA: Change My Default Device for Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=77868ffadbd4f4182c4f9e74f39619f5
Web Hosting: Getting Started with Web Hosting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7e4fbd6cdb0070d07fb5266e13961961
Canvas: UDOIT Accessibility,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fa4b34e5dba4a0102c4f9e74f39619cb
Canvas: Zoom vs. Big Blue Button,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=06c1b5371be4b3c4d4eeea0dad4bcb2b
Canvas: Create a Kaltura Video or Audio Assignment,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=491313bb1b7b2c9013b599ba234bcb0c
Managing Releases in ServiceNow: KB Articles & Other Links,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=af00d6831b3644947746766dcc4bcbbc
Canvas: Video Use,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9b8bec0c1b4b8c187746766dcc4bcb12
"Canvas: Set Up, Activate, or Renew Respondus",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1b714c911b2ce01813b599ba234bcbe0
Telephony: Single Inbox - How Voicemail and Email Synchronize with Each Other,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4c2eb8561b9537cc40a242a2cd4bcb31
Sites at Penn State: Create and Add Content to Blogs and Pages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=181a7e771b6f70d01b31113fad4bcb02
Available WebLabs Locations,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b0ac0716dbea7c946ff9e1f5ca9619cc
Canvas: Google Assignments LTI Student Submissions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e652fbf8dbbbe01029b24a28139619d0
Oﬀice 365: FAQs—Canvas Learning Tool,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d270b3ecdbaef4546ff9e1f5ca9619dd
Canvas: Print Your Roster with Student Photos,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6f4142c31b3a8094ec6a7661cd4bcb7e
Kaltura: Unpublish Media from a Channel in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cdf06ffcdb575c107fb5266e1396192e
Kaltura: Media and Video Quiz Analytics,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9d2751f6db5058d829b24a2813961901
Kaltura: Connecting Video Quiz to the Canvas Gradebook,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cd5e36e51b2524d013b599ba234bcbc1
SIMBA: Supplier / Vendor Registration FAQs for Suppliers / Vendors,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=12f6f04ddb34f0d02c4f9e74f3961975
Zoom: Allow Co-hosts to Record Breakout Rooms During Your Meeting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=66e92ff4db5b5c107fb5266e1396198e
Headset compatibility,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=79f163e41b30fc9013b599ba234bcb45
Sites at Penn State: Customize Your Site,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d8dfccdadbe9701029b24a2813961964
Kaltura: Adding and Editing Chapters,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6f74b66adbf6af887c905638dc961953
PASS: What Are the Files in My PASS?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7f73780cdbf7b0d09cde83aa13961975
Canvas: MathJax 2.7.0 Now Available,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1f3fef4adb24a0102c4f9e74f396199f
Canvas: Viewing Final and Current Grades (Student View),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ad1c30e0db64d0107fb5266e13961991
Oﬀice365: Microsoft Publisher for Oﬀice,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dcc19964db8057484222778ebf961911
Zoom: Create and Manage Breakout Rooms,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ddc94dabdb05285029b24a2813961912
How to Obtain iTwo Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3904d8881b0b0c187746766dcc4bcb31
2FA: Add (Enroll) a Security Key for Use in Two-Factor Authentication,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9e4992ee1bd778501b31113fad4bcbd0
Kaltura: Create a Channel in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9f11ab30db975c107fb5266e13961977
UMG: Create a User Managed Group,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1eca32e01b1f2c9013b599ba234bcb16
"Oﬀice 365: Error, Can't Install Oﬀice 365 Because Oﬀice Professional Plus 2016 is Installed.",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=75473f7edb39d494816667e81396190f
Canvas: Area Admin Access,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c7416eb71b7274d0108915ff034bcbd3
Penn State Labs Windows Roaming Profiles,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d29e1680db0030d02c4f9e74f396199c
Kaltura: Upload a Caption File,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e06956f4db9f58107fb5266e139619d5
"GlobalProtect Remote Access - Android Devices Download, Install, and Set up",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62a97b9adbddb4107fb5266e139619ff
"Canvas: Assign ""To-Do Dates"" to Pages and Non-Graded Discussions",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6d094069db92e8102c4f9e74f39619c6
VM Hosting: Create a Virtual Machine (VM),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f2a85b581b5cb09413b599ba234bcb07
"Using Service Desk Call to Create, View, and Edit Call Records",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ee8c3fd04fd1470409d02ae6f110c7a6
